28.3378,46.1117,61.2217,59.4557,68.6613,29.388,46.2866,68.434,61.8416,43.8231
28.7163,46.8511,61.0456,59.3591,67.555,29.5886,46.5232,68.3975,62.3463,43.5035
28.4598,48.1626,61.5027,59.299,68.4564,29.409,46.7775,68.7602,62.4996,43.9167
28.6043,48.5618,61.544,59.552,68.4679,29.8556,47.4436,69.2925,62.516,43.8854
28.3007,48.4838,61.933,59.7464,69.0744,30.1164,47.5884,68.8338,63.0345,44.2712
28.3565,48.8981,61.2641,59.3935,68.774,30.2697,47.0016,68.423,63.1784,43.6409
28.4472,48.6533,61.4181,59.5868,68.0508,30.5135,47.2537,69.2727,62.5652,44.0793
28.5559,48.254,61.3753,59.8581,68.868,30.2398,47.8431,69.097,63.2129,44.2832
28.6385,48.8664,61.919,59.7033,69.5121,30.4084,47.7178,68.5641,63.4627,43.52
28.4157,48.4742,61.785,59.5625,68.5765,30.7239,47.7352,69.3164,63.0874,43.5209
28.6946,48.7376,61.2534,60.4725,69.0735,32.6754,48.6609,69.7521,63.1818,44.7
28.6073,48.7125,61.6568,60.5961,69.2774,32.5436,49.4535,69.5722,63.9581,44.2051
28.7711,49.0423,61.851,60.5488,69.3921,33.1698,49.7497,69.7363,63.9328,44.3455
28.5621,48.983,61.9195,60.2206,69.6997,32.9264,49.7317,70.1794,64.0117,44.5326
29.2945,52.2823,62.6723,61.4156,70.8351,33.661,50.3076,70.8492,64.1327,44.3511
29.0393,52.3605,63.4132,61.5058,70.2858,33.7304,50.7693,69.7049,64.4661,44.9226
29.3933,53.1867,63.709,62.1795,71.4733,35.5037,51.76,71.291,64.9815,45.0257
29.2157,53.1832,62.9238,62.2413,71.5162,35.7354,51.8429,71.7799,65.2374,45.173
29.8253,55.0175,63.4452,61.991,71.1741,33.8446,51.1547,71.8232,65.3004,45.4349
29.8609,54.4705,63.6677,62.2208,70.836,33.891,51.1708,70.8488,65.1072,45.7023
30.2223,54.7706,63.9387,62.8462,71.0959,33.895,51.1474,71.4848,65.7352,45.1078
29.959,55.223,64.1205,63.1268,71.4402,34.142,51.4192,71.9316,65.6438,45.3819
30.0414,55.2504,63.823,62.8786,71.8833,34.371,51.4846,71.1864,65.4689,44.9779
30.0452,54.6307,63.9622,63.4868,71.2111,34.0755,51.2061,71.4232,64.7726,45.4135
29.4609,52.2357,62.295,61.8058,70.5591,34.0123,50.7573,71.0638,64.7957,45.3349
29.7018,52.7246,63.3228,61.9558,70.4811,33.7976,49.9933,70.8921,64.7248,44.9237
30.3319,53.0647,63.5832,62.6991,71.1748,36.4596,51.2798,71.5362,65.3825,45.3029
30.1622,52.5807,63.7271,62.5829,72.1207,36.8713,51.557,70.9037,65.0405,45.5538
29.9385,52.1896,63.5379,62.0121,71.5301,37.0767,51.4456,71.4439,64.9709,45.1185
30.1494,52.3241,63.2453,61.8436,71.3231,36.773,51.0826,71.6216,64.9812,45.0645
30.302,52.122,63.2612,62.4142,71.6746,36.9534,50.5623,71.0123,64.8676,44.9066
30.028,52.2923,63.6349,62.0603,71.0241,36.7813,51.4943,71.1054,64.6775,45.1397
30.111,52.1102,63.2245,61.709,69.8432,35.0296,49.6736,71.4614,64.202,44.561
29.8773,51.843,63.0825,61.8335,70.6581,34.903,49.3075,69.9772,64.4402,44.7872
30.0771,52.4753,63.3966,62.0027,70.3261,34.5303,48.7251,70.3344,63.9104,44.2609
29.9256,52.2867,62.7503,61.5556,70.4832,34.6864,48.4212,70.0628,63.8825,44.3291
30.1776,51.9576,63.0568,61.3035,70.6149,35.0604,48.3198,70.4675,63.5139,44.4352
